prolificid,age,gender,lifesat_2,po_spectrum_scale_1,po_engaged_1,traits_1,traits_2,traits_3,traits_4,traits_5,traits_6,traits_7,traits_8,traits_9,traits_10,traits_11,traits_12,traits_13,traits_14,traits_15,traits_16,traits_17,traits_18,traits_19,traits_20,imagine_traits_1,imagine_traits_2,imagine_traits_3,imagine_traits_4,imagine_traits_5,imagine_traits_6,imagine_traits_7,imagine_traits_8,imagine_traits_9,imagine_traits_10,imagine_traits_11,imagine_traits_12,imagine_traits_13,imagine_traits_14,imagine_traits_15,imagine_traits_16,imagine_traits_17,imagine_traits_18,imagine_traits_19,imagine_traits_20,change_traits_1,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9,values_10,values_11,values_12,values_13,values_14,values_15,values_16,values_17,values_18,values_19,values_20,values_21,values_22,values_23,values_24,values_25,values_26,values_27,values_28,imagine_values_1,imagine_values_2,imagine_values_3,imagine_values_4,imagine_values_5,imagine_values_6,imagine_values_7,imagine_values_8,imagine_values_9,imagine_values_10,imagine_values_11,imagine_values_12,imagine_values_13,imagine_values_14,imagine_values_15,imagine_values_16,imagine_values_17,imagine_values_18,imagine_values_19,imagine_values_20,imagine_values_21,imagine_values_22,imagine_values_23,imagine_values_24,imagine_values_25,imagine_values_26,imagine_values_27,imagine_values_28,change_values_1,goals_1,goals_2,goals_3,goals_4,goals_5,goal_importance_1,goal_importance_2,goal_importance_3,goal_importance_4,goal_importance_5,goal_length_1,goal_length_2,goal_length_3,goal_length_4,goal_length_5,goal_likelihood_6mo_1,goal_likelihood_6mo_2,goal_likelihood_6mo_3,goal_likelihood_6mo_4,goal_likelihood_6mo_5,goal_likelihood_5yr_1,goal_likelihood_5yr_2,goal_likelihood_5yr_3,goal_likelihood_5yr_4,goal_likelihood_5yr_5,goal_likelihood_ever_1,goal_likelihood_ever_2,goal_likelihood_ever_3,goal_likelihood_ever_4,goal_likelihood_ever_5,past_goals_1,past_goals_2,past_goals_3,past_goals_4,past_goals_5,past_goals_imp_1,past_goals_imp_1_TEXT,past_goals_imp_2,past_goals_imp_3,past_goals_imp_4,past_goals_imp_5,past_goals_reason_1,past_goals_reason_1_TEXT,past_goals_reason_2,past_goals_reason_3,past_goals_reason_4,past_goals_reason_5,change_goals_1,events_unrelated_1,events_unrelated_2,events_unrelated_3,unrelated_valence_1,unrelated_valence_2,unrelated_valence_3,unrelated_importance_1,unrelated_importance_2,unrelated_importance_3,unrelated_mem_1,unrelated_mem_2,unrelated_mem_3,events_related_1,events_related_2,events_related_3,related_valence_1,related_valence_2,related_valence_3,related_importance_1,related_importance_2,related_importance_3,related_mem_1,related_mem_2,related_mem_3,events_unrelated_1.1,events_unrelated_2.1,events_unrelated_3.1,events_related_1.1,events_related_2.1,events_related_3.1,prev_unr_1_valence_p_1,prev_unr_1_valence_c_1,prev_unr_1_imp_p_1,prev_unr_1_imp_c_1,prev_unr_2_valence_p_1,prev_unr_2_valence_c_1,prev_unr_2_imp_p_1,prev_unr_2_imp_c_1,prev_unr_3_valence_p_1,prev_unr_3_valence_c_1,prev_unr_3_imp_p_1,prev_unr_3_imp_c_1,prev_rel_1_valence_p_1,prev_rel_1_valence_c_1,prev_rel_1_imp_p_1,prev_rel_1_imp_c_1,prev_rel_2_valence_p_1,prev_rel_2_valence_c_1,prev_rel_2_imp_p_1,prev_rel_2_imp_c_1,prev_rel_event_3_1,prev_rel_3_valence_p_1,prev_rel_3_valence_c_1,prev_rel_3_imp_p_1
5c365b5e8821900001b3876c,60,2,1,10,8,1,6,7,7,6,7,7,7,7,6,1,1,1,1,1,1,1,1,1,1,3,5,6,6,5,6,5,5,6,5,1,1,1,1,1,1,1,1,1,1,1,4,4,0,4,0,0,5,0,0,0,0,0,0,0,3,4,0,4,0,4,4,0,0,0,7,6,7,3,1,1,1,4,1,1,6,1,1,1,1,1,1,1,4,4,1,4,1,4,4,1,1,4,7,5,7,4,1,reconnect with my children,pay off debts,stay safe from the virus,pay off mortgage,buy a new car,7,7,7,7,1,5 years,30 years,one year,30 years,20 years,1,1,4,1,1,4,4,4,4,1,4,4,4,4,1,,,,,,,,,,,,,,,,,,1,Shopped for the holidays online,decorated for the holidays,tended to my cat who was ill but now recovered,100,100,3,7,1,7,4,4,7,Trump administration trying to corrupt the results,Biden picking his cabinet members for transition,John Kerry appointed to head the environmental issues,0,100,100,4,7,7,7,7,7,My Beloved Aunt passed away,My dear cat suffered a stroke,crafting,Donald Trump tried to cheat the election,Mail in ballots slowed the process,Joe Biden won! HURRAY,0,0,7,7,0,0,7,7,0,0,7,7,0,0,7,7,50,50,7,7,100,100,7,7
561d98e03d7fe8000b0f5e09,63,2,1,15,7,6,4,4,3,2,4,6,4,3,1,6,2,2,5,6,5,2,5,6,7,6,5,4,8,5,5,5,5,5,8,5,8,8,4,8,5,4,8,4,5,1,4,4,0,4,3,1,7,5,1,3,4,1,1,5,1,1,3,0,1,3,4,1,3,1,1,0,0,1,2,4,4,3,5,2,7,6,5,5,5,2,5,6,2,3,6,2,5,6,6,5,5,2,5,5,5,2,1,moving,buying a another house,getting married again,becoming a normal weight,getting my passport,5,6,6,7,7,10 years,10 years,5 years,10 years,2 years,3,3,2,2,7,7,7,6,7,7,7,7,6,6,7,,,,,,,,,,,,,,,,,,2,went to a birthday event,participated in a zoom meeting,had a trip derailed due to Covid,98,54,0,6,2,7,7,6,7,Almost all states have certified Biden as the winner,Trump's lawyer had a meltdown and embarrassed himself,Chris Christie told Trump to concede,100,4,76,7,4,6,7,5,6,I went to listen to music,I bought some new tires,I did some mystery shopping,Biden won,Trump challenged,My state went for Biden,71,73,6,6,83,79,5,6,72,80,6,5,100,100,7,7,0,0,1,1,85,89,6,6
5e164e81502213c397f0cf39,36,1,4,15,5,2,3,5,5,3,4,5,1,5,4,4,4,4,2,4,4,3,4,4,1,2,3,3,4,4,3,4,8,4,2,3,3,3,8,3,4,2,3,3,8,2,6,0,1,1,0,0,6,4,3,1,3,5,3,4,2,1,1,1,1,0,1,1,2,1,4,0,3,0,6,1,1,1,1,1,6,5,5,2,3,5,5,5,2,2,2,2,2,2,1,3,3,2,6,1,4,1,3,Not catch COVID-19,Just hang in there for a while longer,"Find, confirm, live with soulmate",Find out just what I should be doing with myself,"Develop a full, published game---and make at least a buck off of it",7,6,5,4,4,About eight months-ish,Hard to say,Unknown,Unknown,Since the last itme I thought about it...when was that again?,6,6,2,2,4,6,5,4,4,5,5,5,4,4,6,,,,,,,,,,,,,,,,,,1,Turned down Thanksgiving family visit,Cat destroyed a carpet,Water pressure problems,5,20,20,6,4,3,7,6,4,Yet another Trump campaign legal press conference,Biden forming transition team,State courts rejecting Trump legal suits regarding votes,50,80,70,2,5,5,2,4,4,Followed the Presidential Election,Voted,Watched Trump melt down on national TV,Biden won,Trump called to stop the votes on election night,Trump campaign held press conference at landscaping company,75,75,6,5,85,85,7,6,60,80,5,4,90,100,7,7,10,20,7,7,80,90,5,3
5c5da579bfe5280001448433,60,2,10,82,4,6,5,5,7,6,7,7,6,7,6,1,1,1,1,1,1,1,1,1,1,4,4,3,6,5,5,6,5,6,5,1,6,1,1,1,1,1,1,1,1,1,0,4,1,1,5,5,0,0,0,0,,0,0,0,0,2,4,,2,7,5,0,0,0,2,0,0,4,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,spend more time with family,exercise,travel,lose weight,spend more time with friends,7,7,7,7,7,10 months,1 year,10 months,10 months,10 months,4,7,5,7,4,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,1,"Nothing happened, been quarantining b/c of possible COVID exposure.",,,50,,,7,,,7,,,Trump filing lawsuits,Biden asking for transition info.,State certifying election results.,50,50,50,4,4,4,5,5,5,Trip to state park for long week.,breakfast with a friend,dinner with friends,both candidates visiting my state,debates,a lot mail in ballots,100,100,7,7,100,100,7,7,100,100,7,7,50,50,2,2,10,10,5,3,20,10,5,5
5d474d1fab2d280015bb0110,32,1,7,34,7,5,6,2,5,5,5,6,3,5,3,4,2,5,2,3,3,2,4,2,4,4,4,8,4,5,5,4,8,4,3,2,2,3,8,2,2,8,4,2,2,2,4,2,3,5,1,1,5,5,2,3,3,4,2,3,5,0,1,5,1,2,1,2,3,4,4,4,0,5,5,5,5,6,1,1,5,3,3,3,4,5,3,4,2,1,1,5,2,2,1,2,3,4,4,4,1,5,1,Find a permanent job,Buy a TV,Finish my work assignments,Clean my room,De-stress from anxiety,6,3,6,4,5,3 months,1 month,1 month,6 months,4 months,3,6,5,4,2,7,7,5,6,4,7,7,6,6,5,Research TV,Finish backload of assignments,,,,7,,7,3,3,3,3,,3,5,5,5,2,I took the week of Thanksgiving off as vacation.,I purchased a TV but have not yet picked it up.,I went in to the workplace after about a month of not going in.,94,77,26,5,2,4,5,5,1,Trump still refuses to concede the election.,Biden names his coronavirus task force.,Trump fires several other key members of his staff.,14,75,19,3,5,2,6,1,2,Visited the beach for the first time in several years.,Walked on Hollywood Blvd. for the first time in several years.,Visited a close friend I have not seen in about a year.,Trump complained the election was rigged.,"Biden initially looked like he was losing, but then gained traction.","Arizona, Georgia, Pennsylvania, and North Carolina became essential swing states.",84,91,3,5,73,82,2,3,91,97,5,5,13,9,2,1,73,87,5,2,60,75,5,4
5d4c7ac3e8ec490018b0050d,62,2,1,1,9,4,5,6,6,6,5,7,3,6,3,3,1,6,1,5,2,2,4,2,1,8,3,4,5,4,3,6,1,5,2,3,1,5,1,4,8,1,1,1,1,2,4,7,2,2,0,4,7,0,0,0,0,0,0,0,0,1,5,5,0,4,3,0,0,4,7,4,0,2,4,7,3,2,1,2,7,1,1,1,1,1,1,1,1,2,5,6,1,4,4,1,1,4,6,1,1,4,1,find a way out of extreme depression,make myself get some exercise,keeping in touch with my family during this isolation,surviving financially,put together a new poetry book,7,4,7,7,5,9 years,3 months,9 months,8 years,1 month,2,4,5,4,2,2,4,6,2,4,2,4,6,2,4,fighting off strong suicidal urges,,,,,8,,,,,,5,,,,,,2,zoom Talmud study,zoom Shabbat services,creating artwork and e-blasts for my synagogue,80,80,93,5,5,6,4,4,5,talk about it with friends,talk about it with family,reading news reports,50,50,50,4,4,5,4,4,4,I voted,continued therapy,got another of my poems published,voting,encouraged others to vote,barely slept while votes were being counted,100,100,7,7,60,50,4,5,100,71,6,4,100,100,7,7,100,100,7,7,8,9,4,0
5dcf34f64fee9907fc626f0f,72,2,2,11,10,1,7,7,7,5,7,7,7,7,7,4,1,1,3,2,4,4,6,1,1,1,6,6,6,5,6,6,6,6,6,4,1,1,3,1,6,2,4,1,1,1,0,4,0,6,1,1,4,0,0,0,0,0,0,0,0,6,6,5,1,6,5,0,0,0,7,3,1,1,1,3,1,6,3,1,6,1,1,1,1,1,1,1,2,6,6,6,1,6,6,1,1,1,7,4,,2,1,practice piano,buy a new violin,learn German,find happiness,lose weight,7,6,7,7,7,all my life,one week,40 years,all of my life,1 year,6,5,5,2,6,7,7,7,3,7,7,7,7,5,7,no,,,,,3,,,,,,5,,,,,,1,saw an old friend,met some amazing street musicians,played violin which I hadn't done in a while,100,100,91,6,7,7,7,7,7,i joined a new political facebook page,I felt a sense of relief that BIden won,I watch more CNN now,72,100,90,2,7,6,2,,5,i passed a kidney stone,i discovered new musicians that I love,i lost weight that I had gained,i made new facebook friends,i had an amazing day cheering in the streets yesterday,i watched the returns and got little sleep,0,0,7,7,100,100,7,7,91,100,7,7,60,50,3,2,100,100,6,6,67,67,7,7
5c3164e528d82100018160c8,41,1,1,100,1,3,6,5,7,3,5,1,5,7,7,6,1,6,7,1,1,2,1,7,1,1,5,4,6,8,4,1,4,6,6,6,1,6,6,1,1,1,1,4,1,1,0,0,7,0,7,0,0,6,0,6,4,6,1,3,7,6,6,0,6,7,6,0,6,7,0,0,0,0,1,1,7,1,7,1,1,3,2,5,6,6,2,3,7,6,6,1,6,7,6,6,6,7,1,1,1,1,1,Save more.,Newer car.,New girlfriend.,Better investments.,Make more money.,7,4,7,6,7,20 years,6 months,3 months,3 years,20 years,3,1,4,2,1,5,7,7,2,1,4,7,7,5,2,,,,,,,,,,,,,,,,,,1,Bought stocks.,Sold some things.,Organized computer files.,61,94,50,5,2,6,7,3,7,President Trump hasn't comceded.,President-Elect Biden has started to make plans.,Republicans still think President Trump won.,50,95,50,7,7,7,7,2,4,Avoiding people.,Looking for new job.,Stock Market,President Trump lost.,Republicans kept the Senate.,Barret was nominated to Supreme Court.,80,98,7,7,70,50,6,2,79,36,7,2,4,50,7,4,100,100,7,7,100,100,7,7
5dcf6d762e4a050ac2cba07d,51,1,8,30,10,2,4,3,7,7,7,7,3,7,7,1,1,2,1,1,1,1,1,1,1,8,4,4,6,6,6,6,4,6,6,1,1,1,8,1,8,1,1,1,1,1,0,4,4,0,7,7,0,7,7,0,7,7,7,7,4,7,0,2,4,7,4,7,7,5,0,5,4,7,1,1,1,1,7,7,7,7,7,1,7,7,7,7,4,7,1,1,5,7,4,7,7,5,7,7,4,7,1,improve health,save money,repair relationship,travel,,7,7,7,4,,6 years,2 years,3 years,15 years,,3,1,4,1,,5,5,6,5,,6,6,7,7,,buy a new printer,,,,,9,,,,,,3,,,,,,1,,,,,,,,,,,,,Trump files legal challanges in 5 states,Trump refuses to concede,Trump refused to attend G20 summit,0,0,0,1,7,7,7,7,7,voted,doctor visit,political rally,Biden declared winner,Trump supporters make demands to stop and continue the vote count,Trump declares himself winner without required electorial vote,100,100,7,7,100,100,7,7,50,80,7,5,100,100,7,7,0,0,0,0,0,0,0,0
5e175705cfe8dc000b559793,42,1,9,50,4,6,5,5,6,4,6,5,7,5,6,5,2,1,2,3,2,4,3,3,4,6,4,5,5,5,5,4,6,5,5,3,8,1,1,2,1,3,2,2,3,1,0,0,4,0,0,0,4,7,3,0,5,0,4,5,3,3,0,0,0,4,0,0,5,2,0,0,0,0,1,1,4,1,1,1,4,7,4,1,4,3,4,6,4,3,1,1,1,4,1,4,5,1,1,1,1,1,1,run a marathon,save for kids college,save for retirement,vacation next year,pay off loans,3,7,6,4,7,3 months,15 years,20years,2 months,20 years,7,1,1,3,2,7,2,1,7,4,7,7,7,7,6,,,,,,,,,,,,,,,,,,1,group run with friends,completed house projects,purched a treadmill,95,91,87,6,6,5,6,2,6,Trump arguing over results,voting recounts,constant news cycle about it,2,50,2,1,1,1,3,1,2,voted in election,grandmother passed away,bought a treadmill,voted,persidentail debates,political arguing ,98,98,7,7,0,0,7,7,61,67,2,2,99,97,7,7,26,17,3,2,2,2,0,0
5d16badb7b0154001a282fdb,66,2,7,9,8,5,6,7,7,6,7,7,5,7,5,2,1,1,3,1,1,1,1,1,1,2,5,5,6,6,6,6,4,6,4,1,1,1,8,1,1,1,1,1,1,1,7,0,2,2,2,4,7,0,0,0,0,0,0,0,6,5,3,4,0,7,5,0,0,0,5,6,7,1,6,1,1,1,1,1,4,1,1,1,1,1,1,1,6,4,2,3,1,7,3,1,1,2,7,7,7,1,1,Being able to retire comfortably,Eating healthy foods,Exercising,Taking online courses,Spending time with friends and family,7,7,7,5,7,Over 2 years,10-20 years,15 years,7 years,8 months,1,7,7,5,1,6,7,7,7,7,7,7,7,7,7,No,,,,,3,,,,,,,,,,,,1,Participated in an educational online conference,Brought dinner to a friend who lives by himself.,Gave money to a friend in need.,100,100,100,7,7,7,7,7,7,Votes in Georgia were recounted,President Trump and his lawyers have lost all but 1 of their court cases.,President Trump and his team are attempting to steal the election.,50,100,0,6,7,7,7,7,7,I've continued to practice safety measures to protect myself and other against COVID-19,Gave money to a friend of mine who needed assistance.,,We had the debates.,The president and his wife and others contracted the virus.,People have protested in different cities against racial injustice.,100,100,7,7,100,100,7,7,,,,,70,36,6,6,1,50,6,6,80,,7,7
5dd40277e08a363e4e006384,40,2,2,92,5,3,6,4,5,6,5,6,1,6,3,3,2,5,4,2,7,1,6,1,2,1,1,1,5,5,8,5,1,4,1,8,1,4,2,1,5,1,1,1,1,1,5,5,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,5,5,5,6,3,0,5,0,0,4,4,4,4,5,1,1,7,4,1,1,1,1,1,1,1,1,1,1,6,3,6,4,1,1,5,4,1,1,1,1,Get a job,get a car,get a house,,,7,7,7,,,2 years,2 years,17 years,,,3,3,1,,,6,7,4,,,7,7,7,,,,,,,,,,,,,,,,,,,,1,Thanksgiving shopping,working on surverys,decorating my tree,61,34,94,7,7,7,7,7,7,Biden lied,Trump is sueing,,0,100,,4,7,,7,7,,Got sick,My son left home to go to Tennessee,,People rioting,Burning down buildings,,0,0,2,0,41,39,4,4,,,,,0,0,3,4,0,0,0,0,,,,
59235471e937bd0001ca0245,22,2,2,42,5,3,6,7,6,6,6,7,4,7,6,5,1,1,1,2,1,1,2,1,1,2,5,6,6,5,5,6,2,6,5,3,1,1,1,8,1,1,8,1,1,1,4,2,0,4,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,0,4,0,6,0,4,2,1,4,1,1,4,1,1,1,1,1,1,1,1,4,1,7,1,4,1,1,1,1,4,1,4,1,1,Recover from dental surgery ,,,,,7,,,,,Since today ,,,,,7,,,,,7,,,,,7,,,,,Prepare for dental surgery ,,,,,9,,,,,,3,,,,,,1,Wisdom teeth were removed.,,,70,,,7,,,7,,,Ballots are being recounted,,,50,,,7,,,3,,,Voted in the 2020 Presidential Election,Deleted social media,,Election results took longer,Voted in the election,Watched the map as ballots were counted,100,100,7,7,90,100,7,7,,,,,30,35,7,7,100,100,7,7,50,50,5,5
5dceca2541afe801a32e27ac,76,2,8,20,8,4,6,4,6,6,6,7,5,6,5,1,1,1,5,2,1,2,1,1,2,8,5,3,6,5,5,6,2,5,5,8,1,1,3,1,1,8,1,1,8,2,7,7,4,1,0,6,5,7,7,4,7,6,7,7,,6,7,4,5,5,4,0,0,1,7,6,2,1,2,4,1,1,2,2,4,7,7,5,7,7,7,7,5,4,6,3,4,4,3,7,7,2,7,5,3,2,1,Being closer to family,Moving to different housing,Saving more money,Obtaining personal transportation,Completing requirements for PHD,7,6,5,6,4,always but more during this pandemic,For last year or so,last six months,last year,Since 2001,7,5,4,3,2,7,7,5,6,4,7,7,6,6,5,To survive this pandemic,,,,,9,,,,,,4,,,,,,5,I got tested for the virus,I found another grocer that will deliver to me,I started listening to my home church on youtube,100,100,100,7,6,6,7,7,7,The Trump administration has ordered a voter recount in Georgia,Joe Bid won the Electoral College,The Trump campaign has lost most of it appeal to have the election overturned.,0,100,100,7,7,7,7,7,7,Participated in the democratic process by voting.,Got tested for Covid-19.,Made and was able to keep doctor's appointment for eye exam.,Joe Biden won the Presidential Election,Kamala Harris is the first female Vice President-elect.,More people voted in the current election than ever before.,100,100,7,7,100,100,7,7,100,100,7,7,100,100,7,7,100,100,7,7,100,100,7,7
5dd405ab80123f3eaae9af80,60,2,8,7,9,4,7,7,6,6,7,7,3,7,6,1,1,1,4,3,1,1,1,1,2,2,6,6,6,5,6,6,2,6,5,1,1,1,8,8,2,1,1,1,8,1,0,0,0,3,0,7,7,0,0,0,7,0,0,0,0,0,3,5,0,0,0,0,1,5,7,3,7,6,4,4,1,4,1,7,7,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,6,7,1,7,7,1,Pay off Debt,Move to a new home,Do artwork consistently,Boost sale of my artwork,Get more exercise,7,6,6,5,6,3 years,3 years,lieflong,6 months,lifelong,1,2,6,4,5,7,7,6,4,5,7,7,6,4,5,Keep tabs on the election results,none,none,none,none,9,,3,3,3,3,3,,5,5,5,5,1,Stayed in self isolation,Participated in online discussions,Worked doing artwork,71,59,88,6,2,6,7,1,7,Trump refuses to concede,Recounts are being done in a number of states,The Trump administration is filing a lot of frivolous lawsuits,0,50,0,7,3,7,7,7,7,The election,Made a decision to move to Florida,Remained in Self Isolation due to COVID,I have been disgusted with my fellow citizens who votes for Trump,I was very happy that Biden won,Harris was a huge victory for women everywhere,93,92,7,7,94,97,5,5,80,80,7,7,1,0,4,4,100,100,7,7,100,100,7,7
56e6a66af6ed900006a5867c,40,1,1,68,3,2,4,5,6,3,7,6,1,7,7,2,1,3,1,2,1,1,1,2,1,2,3,4,6,3,6,5,1,6,6,2,2,4,1,8,1,1,1,8,1,1,2,3,6,0,2,0,2,5,5,6,5,2,3,4,6,3,0,2,5,7,4,6,7,2,1,4,0,0,2,4,7,6,2,1,3,6,5,6,5,2,5,4,7,4,1,2,5,7,4,6,6,3,2,6,1,1,1,Achieving financial security,Learning new job skills,Moving in with girlfriend,Caregiving for Grandparent,Making long term investments,7,7,6,4,5,10 years,1 year,1 year,8 years,5 years,1,5,5,4,6,5,7,6,4,7,6,7,6,5,6,Helping grandparent vote,Getting health issues addressed,,,,8,,9,,,,3,,3,,,,2,Voted in person,Got a medical procedure finished,Made new plans for a trip next month,52,68,94,5,7,7,4,4,7,Biden was declared the winner,Results disputed by Trump administration ,Biden picked several future cabinet members,27,33,29,6,4,6,7,6,4,Traveled out of state,Got a medical procedure done,Attended Halloween party,I filled out mail in ballot for family member,I went to vote on election day,Had arguement with friend about election results,97,98,7,7,78,83,3,6,83,88,5,3,94,93,6,4,66,50,5,5,14,21,2,2
5993020a5f49420001caf86b,51,2,8,22,5,6,6,7,6,5,7,6,4,7,6,5,1,1,6,2,1,3,2,2,2,5,5,6,5,5,6,5,3,5,6,4,1,1,5,8,1,2,8,1,1,2,7,2,2,0,4,7,7,0,0,2,0,0,0,0,1,4,0,4,1,4,6,0,0,5,4,2,2,0,5,4,3,4,2,4,6,1,1,1,1,1,1,1,2,2,1,1,3,5,5,,1,5,1,2,3,1,1,run a 5k,lose 10 lbs,get another art gallery,find a place where I want to live,up sales,5,6,7,6,7,2 months,4 months,2 months,2 years,1 year,6,6,6,5,6,7,7,7,7,7,7,7,7,7,7,run 10k,make sour dough starter,cook a brisket,,,8,,8,9,,,4,,3,3,,,1,cooked a brisket,upped my sales,lost 5 lbs,100,100,82,6,7,6,7,6,5,voted,read the news,went to doctor,100,15,93,7,4,7,7,2,6,virtual race,taught a zoom class,hiked a mountain,Trump parades in my city,people waited in long lines for early voting,blue mailbox controversy,100,100,6,7,92,92,4,7,100,100,6,7,10,13,1,0,35,32,5,5,14,35,2,1
56e70a4cc89073000de74a5f,70,1,1,100,10,4,4,4,7,7,7,7,7,7,7,1,1,1,1,1,4,1,1,1,1,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,3,1,1,1,1,1,0,5,6,0,6,1,1,2,0,1,1,0,0,0,6,6,6,4,6,7,6,0,0,7,1,0,1,0,1,6,6,1,6,2,1,1,1,1,1,1,2,2,6,7,6,4,5,6,7,1,1,6,1,6,1,1,1,Lose weight ,make more money ,more time with wife,,,7,7,7,,,16,20,5,,,2,4,6,,,4,4,7,,,4,4,7,,,,,,,,,,,,,,,,,,,,1,Voting ,tutored ,watched football ,89,92,93,7,7,6,7,7,7,Voting night ,counting votes ,lawsuits,85,25,50,6,7,7,6,6,7,Tutored,went to church,went shopping,Watched elections,,,100,100,7,7,100,87,6,6,100,100,7,5,22,32,6,6,,,,,,,,
5996dbbc05a0e30001f1fd4a,41,1,6,70,7,4,5,5,6,7,5,5,5,6,6,1,2,2,1,1,1,2,1,1,1,5,5,4,6,6,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,0,5,0,3,5,0,4,0,0,0,0,0,0,0,1,5,1,5,1,3,5,0,4,4,6,2,7,5,2,5,4,3,4,3,5,1,1,1,,1,1,1,1,3,1,4,3,4,3,1,1,6,6,7,7,7,5,Continue my Garden,Learn to play guitar,Take online course for my carrer,,,6,3,7,,,last year,last year ,this year,,,7,4,6,,,7,7,7,,,7,7,7,,,gardening,,,,,7,,,,,,3,,,,,,5,Finally clean up the garage,Updated my resume,went fishing,77,78,95,7,6,5,6,7,6,Unending complain of Trump campaign about the election,the continuing violence about both political sides,Rudy Giuliani pomade 'really' ,11,4,6,6,4,2,6,5,7,voted in the election,pay raise,different position,Democrats wins,Trump going to prison,better economy,100,100,7,7,97,94,7,7,86,87,7,7,100,99,7,7,62,73,5,6,100,100,7,7
5dc1cd625fd2031344dfe43d,58,1,1,19,3,4,6,4,6,5,6,6,1,7,5,2,1,1,1,1,2,4,2,1,2,8,5,3,5,4,4,5,1,5,5,8,1,1,1,2,8,8,3,1,1,2,2,2,4,0,0,4,4,6,2,2,2,2,0,0,1,1,0,1,4,2,1,0,0,1,0,1,0,2,1,4,4,4,1,4,4,2,2,2,2,2,1,1,1,2,1,2,4,2,1,1,1,1,4,2,1,2,2,stay married,survive covid,be the best master ever to my dogs,,,7,6,7,,,11 years,6 month,10 years,,,6,5,7,,,6,5,7,,,6,6,7,,,,,,,,,,,,,,,,,,,,4,one of my dogs went from 100% healthy to being put down the day before yesterday /,,,0,,,7,,,7,,,trump is still not accepting that he lost /,,,0,,,6,,,7,,,blood donation,shopping,walking,trump/biden on tv,biden got elected,trump won't acknowledge that he lost ,64,71,4,4,50,50,4,1,83,81,6,7,60,40,6,5,,,6,7,0,0,6,4
5dd0098e01fadf0fa6c3a15f,35,2,6,27,2,4,5,5,5,4,4,3,2,5,5,4,3,3,4,5,3,3,2,3,3,2,4,4,4,3,3,4,8,4,4,3,2,2,3,4,3,2,8,3,3,2,3,0,0,3,0,1,4,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,4,,5,1,4,1,1,3,1,2,5,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,1,5,6,1,6,4,1,eat healthier,exercise 5x a week,decorate for christmas,prepare for thanksgiving,buy christmas presents,6,6,7,7,7,1 year,6 months,1 week,1 week,2 weeks,5,5,7,7,7,6,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,4,started walking with a friend,started cleaning up so I can decorate,bought food for thanksgiving,91,57,66,6,5,5,4,2,1,trump keeps filing lawsuits,Georgia has a recount by hand,states are starting to certify their results,10,50,60,1,6,7,3,2,2,voted,reconnected with a friend,found out a friend's parent died of covid,voted,researched local candidates,talked to others about the election,83,84,7,7,88,92,6,6,18,20,4,2,91,94,7,7,50,50,5,4,68,66,4,3
5d50e977b0386d00013e105c,22,1,7,95,10,6,6,2,7,4,7,7,3,7,4,3,1,2,1,2,2,1,2,2,2,5,5,8,6,3,6,6,2,6,3,3,1,8,8,8,2,8,8,2,8,1,7,1,1,0,2,7,0,7,7,7,7,7,6,7,7,3,1,6,1,7,6,7,7,0,1,0,0,7,7,2,4,1,3,1,1,7,7,7,7,7,7,7,7,5,2,6,5,7,6,7,7,3,2,7,1,7,1,Retire by 40,Live a happy life,Live a healthy life,Find a career that I actually enjoy,Find a hobby that I enjoy,7,7,7,6,5,2 years,1 year,1 year,6 months,1 year,1,1,1,2,3,1,3,3,4,6,7,6,6,6,6,,,,,,,,,,,,,,,,,,1,I went to dinner with my mother.,I went to the grocery store.,I watched college football last Saturday.,95,55,80,2,1,1,7,2,2,Trump's legal team held a press conference.,It was announced that Sidney Powell is in fact not on the official team and she is working separately.,Georgia's recount showed that Biden still won.,55,15,0,5,5,6,2,2,5,It appears that Biden has won the election.,It appears that the Senate will be a 50-50 tie or possibly a 51-49 or 52-48 majority for either party.,I got COVID.,Republicans gained seats in the House.,Trump outperformed every demographic except white people compared to 2016 and did the best with minorities of any Republican since 1960.,Trump is contesting the results.,5,5,7,7,60,40,7,7,40,45,1,1,85,90,6,7,80,90,6,7,60,45,7,5
